"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"xmpbox.src.main.java.org.apache.xmpbox.XMPMetadata_java","0","0","0","10","1281","1","16","true","2","2","2","15","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.COSParser_java","40","54","2003","129","4708","1","6","true","5","1","5","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm_java","0","0","0","2","118","1","0","false","1","0","1","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.treestatus.TreeStatusPane_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDPanose_java","0","0","0","4","64","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.BookmarkValidationProcess_java","0","0","0","18","693","1","4","false","5","2","3","13","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSString_java","1","1","11","15","691","0","2","false","8","0","1","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.MoveTextSetLeading_java","0","0","0","5","25","0","1","false","3","1","2","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDCIDSystemInfo_java","0","0","0","3","73","0","2","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.ZapfDingbatsEncoding_java","1","1","252","1","252","0","0","false","0","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestPDPageAnnotationsFiltering_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.blend.NonSeparableBlendMode_java","0","0","0","4","35","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.ShowTextLineAndSpace_java","0","0","0","2","11","0","0","false","0","1","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.AdobePDFSchema_java","0","0","0","2","395","1","7","true","2","2","2","15","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.state.RenderingIntentTest_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSDeviceN_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFDictionary_java","0","0","0","16","932","1","7","false","8","0","2","16","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionSound_java","0","0","0","3","227","1","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSName_java","4","4","6","100","3886","0","48","false","3","4","1","32","true"
"examples.src.test.java.org.apache.wink.client.MockHttpServer_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XMPMediaManagementSchema_java","0","0","0","5","1550","1","7","true","3","2","2","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFDocument_java","1","1","8","17","223","1","3","false","8","1","1","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.multipdf.PDFMergerUtility_java","7","8","140","40","549","0","7","false","2","0","10","8","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.InputStreamSource_java","1","1","7","2","132","0","1","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDPage_java","3","3","15","52","1868","1","13","true","8","8","5","23","true"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.OperatorMarker_java","0","0","0","2","4","0","0","false","1","0","0","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.imageio.TIFFUtil_java","0","0","0","7","94","0","0","false","0","0","0","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.XMPMetaDataTest_java","1","2","86","5","253","0","7","false","2","0","1","15","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.LineAnnotationValidator_java","0","0","0","9","278","1","2","false","4","1","0","12","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction_java","0","0","0","10","306","0","0","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetNonStrokingDeviceRGBColor_java","0","0","0","3","10","0","0","false","1","1","3","2","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.XMPBasicTest_java","0","0","0","3","73","0","5","false","3","0","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.IOUtils_java","0","0","0","5","262","0","0","false","0","1","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIteratorTest_java","0","0","0","1","68","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.type1.DamagedFontException_java","0","0","0","1","33","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.COSArrayList_java","2","2","28","18","310","0","10","true","9","2","3","14","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination_java","0","0","0","2","3","1","0","false","1","0","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.TrueTypeFont_java","2","2","7","38","1377","1","8","true","6","0","4","7","true"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.PDFRenderer_java","0","0","0","28","639","1","3","false","1","1","1","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_java","0","0","0","19","1033","1","3","false","10","0","3","13","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.MultilineFieldsTest_java","0","0","0","4","148","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.content.StubOperator_java","0","0","0","8","965","0","0","false","8","0","0","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.FillFormField_java","0","0","0","4","49","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles_java","0","0","0","20","640","0","1","false","4","0","1","5","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreatePDFA_java","1","1","2","11","222","0","0","false","1","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTest_java","0","0","0","4","72","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion_java","0","0","0","2","38","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDCIDFontType0_java","1","2","24","25","678","1","3","false","6","0","6","8","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.DefinedStructuredType_java","0","0","0","3","49","1","3","false","2","1","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDFunctionType4_java","0","0","0","8","114","1","2","false","10","0","1","14","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.graphic.ICCProfileWrapper_java","0","0","0","13","428","1","4","true","4","1","1","12","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XMPSchema_java","0","0","0","14","3065","1","14","true","2","2","5","15","true"
"pdfbox.src.test.java.org.apache.pdfbox.cos.COSObjectKeyTest_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.FileSystemFontProvider_java","4","4","50","35","3202","0","3","false","2","0","5","4","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ReaderBottomPanel_java","0","0","0","3","64","0","0","false","1","1","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.PDFMergerExample_java","0","0","0","3","192","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.PrintTextLocations_java","0","0","0","16","264","0","1","false","5","0","0","1","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess_java","0","0","0","7","173","1","3","false","2","1","0","12","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.RecentFiles_java","0","0","0","3","12","0","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDDestinationNameTreeNode_java","0","0","0","5","29","1","1","false","2","2","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.SubstitutingCmapLookup_java","0","0","0","0","0","1","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingPaint_java","0","0","0","20","363","1","0","false","7","0","0","4","false"
"fontbox.src.main.java.org.apache.fontbox.cff.DataOutput_java","0","0","0","2","120","0","0","false","2","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle_java","0","0","0","5","143","1","1","false","2","0","1","2","false"
"fontbox.src.test.java.org.apache.fontbox.cff.CFFParserTest_java","1","1","92","1","92","0","0","false","0","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSFloat_java","0","0","0","12","1228","0","0","false","1","0","2","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType5_java","0","0","0","11","744","1","1","false","2","0","2","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDICCBased_java","7","8","113","36","935","1","4","false","4","1","1","8","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.TestIsartorBavaria_java","0","0","0","4","34","0","0","false","1","0","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.XRefValidationProcess_java","0","0","0","4","69","1","3","false","2","1","0","12","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.MetadataValidationProcess_java","0","0","0","14","868","1","3","false","3","2","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroup_java","0","0","0","1","59","1","0","false","0","3","1","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.ResourceRefType_java","0","0","0","3","673","1","7","false","1","2","3","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDWindowsLaunchParams_java","0","0","0","6","36","0","0","false","3","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.CCITTFactory_java","3","3","75","20","945","1","2","false","5","2","1","5","false"
"tools.src.main.java.org.apache.pdfbox.tools.Encrypt_java","0","0","0","13","103","0","0","false","2","0","1","0","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.TestInvalidDirectory_java","0","0","0","7","380","0","2","false","5","0","1","13","false"
"tools.src.main.java.org.apache.pdfbox.tools.WriteDecodedDoc_java","2","3","36","24","291","0","6","false","8","0","1","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.AccessPermission_java","1","1","46","7","93","0","0","false","1","1","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.XmpConstants_java","0","0","0","3","126","0","4","false","3","2","0","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_java","0","0","0","14","418","1","0","false","2","0","2","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessWrite_java","0","0","0","1","58","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.OpenTypeScript_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.MoveText_java","0","0","0","5","55","0","2","false","4","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner_java","2","2","40","24","1132","1","1","false","6","0","0","4","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.AbstractProcess_java","0","0","0","3","119","1","2","true","3","1","0","12","true"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.StreamImageView_java","1","1","12","3","28","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.BuiltInEncoding_java","0","0","0","2","54","0","1","false","1","0","1","1","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.stringpane.StringPane_java","0","0","0","1","4","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.PDFGraphicsStreamEngine_java","0","0","0","4","132","1","2","true","1","6","4","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFPage_java","0","0","0","5","72","1","3","false","9","0","0","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence_java","0","0","0","2","8","0","0","false","1","2","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequenceWithProperties_java","0","0","0","2","8","0","0","false","1","2","0","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.PDFToImage_java","0","0","0","26","443","0","2","false","7","0","0","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory_java","1","1","26","14","577","1","9","false","3","0","2","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.PDImage_java","0","0","0","8","231","0","1","false","3","0","1","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDType1Font_java","8","10","150","101","3176","1","7","true","9","1","6","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_java","0","0","0","6","1444","1","1","false","1","1","4","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeyDecryptionMaterial_java","0","0","0","4","33","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.JBIG2Filter_java","1","1","7","22","607","1","2","false","4","1","2","5","false"
"fontbox.src.main.java.org.apache.fontbox.afm.TrackKern_java","0","0","0","2","116","0","0","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.IdentityFilter_java","0","0","0","5","243","1","0","false","1","1","0","1","false"
"fontbox.src.main.java.org.apache.fontbox.util.BoundingBox_java","0","0","0","6","287","0","2","false","2","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.LineTo_java","0","0","0","4","42","1","2","false","4","1","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary_java","0","0","0","4","30","0","1","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStamp_java","0","0","0","3","21","1","1","false","2","0","2","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.CloseFillNonZeroAndStrokePath_java","0","0","0","1","4","1","0","false","0","1","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.encoding.MacRomanEncoding_java","0","0","0","6","686","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination_java","0","0","0","4","12","1","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.multipdf.PDFCloneUtility_java","0","0","0","14","139","0","3","false","5","0","3","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSFloat_java","2","2","9","19","196","0","4","false","5","2","1","11","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PDEncryption_java","0","0","0","12","675","1","2","false","1","1","0","1","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.RotationMenu_java","0","0","0","1","2","0","0","false","0","1","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.cff.Type2CharString_java","2","2","89","15","691","0","1","false","5","1","1","1","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.XPathType_java","0","0","0","2","15","1","3","false","2","1","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.TilingPaintFactory_java","0","0","0","3","158","1","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceStringTest_java","1","1","6","2","80","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.PopupAnnotationValidator_java","0","0","0","3","139","1","2","false","4","1","1","12","false"
"fontbox.src.main.java.org.apache.fontbox.cmap.CodespaceRange_java","0","0","0","10","315","1","0","false","3","0","0","1","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.metadata.RDFAboutAttributeConcordanceValidation_java","0","0","0","8","228","0","1","false","4","0","0","13","false"
"fontbox.src.main.java.org.apache.fontbox.EncodedFont_java","0","0","0","1","34","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.blend.SeparableBlendMode_java","0","0","0","4","35","0","0","false","1","0","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.util.autodetect.MacFontDirFinder_java","0","0","0","4","109","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.JPXFilter_java","0","0","0","16","415","1","1","false","3","1","1","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve_java","0","0","0","5","170","0","0","false","2","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.SetLineDashPattern_java","0","0","0","4","82","0","1","false","2","1","0","2","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ExtensionFileFilter_java","0","0","0","1","2","0","0","false","0","1","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.InkAnnotationValidator_java","0","0","0","1","4","1","0","false","0","1","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo_java","0","0","0","5","19","0","0","false","2","1","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Type5ShadingPaint_java","0","0","0","11","164","1","0","false","3","0","0","1","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.Validator_A1b_java","0","0","0","19","483","0","2","false","5","2","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.CIDType0Glyph2D_java","0","0","0","7","136","0","1","false","2","0","2","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIterator_java","0","0","0","1","64","1","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequence_java","0","0","0","5","124","1","0","false","2","0","0","2","false"
"pdfbox.src.test.java.org.apache.pdfbox.text.BidiTest_java","0","0","0","3","389","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.fdf.FDFFieldTest_java","1","1","105","2","107","0","1","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination_java","0","0","0","4","14","0","0","false","5","1","2","6","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.FlagBitsPane_java","0","0","0","3","15","0","0","false","0","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSStream_java","0","0","0","2","224","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.FontCache_java","0","0","0","5","67","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.ShowTextAdjusted_java","0","0","0","4","22","0","0","false","1","1","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.PDFASchemaType_java","0","0","0","3","74","1","5","false","3","1","2","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread_java","0","0","0","4","17","1","0","false","2","1","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.PreflightConfiguration_java","0","0","0","14","695","1","7","true","6","8","3","13","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory_java","0","0","0","23","628","1","2","false","2","2","2","2","false"
"fontbox.src.test.java.org.apache.fontbox.cmap.TestCMap_java","1","1","34","4","83","0","2","false","2","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDPattern_java","1","1","6","26","621","1","3","true","10","1","0","17","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.state.RenderingIntent_java","0","0","0","6","128","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.Encoding_java","3","5","56","13","115","1","4","true","1","0","2","4","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators_java","0","0","0","2","141","1","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder_java","4","6","39","27","617","1","5","true","2","1","2","5","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.VersionType_java","0","0","0","3","170","1","4","false","3","1","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy_java","0","0","0","6","75","0","0","false","1","0","1","1","false"
"fontbox.src.main.java.org.apache.fontbox.afm.FontMetrics_java","0","0","0","7","111","0","0","false","3","0","0","1","false"
"fontbox.src.main.java.org.apache.fontbox.FontBoxFont_java","0","0","0","1","34","0","0","false","0","0","1","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.imageio.JPEGUtil_java","0","0","0","2","24","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.PageDrawer_java","11","15","252","175","6547","1","16","false","16","1","9","21","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK_java","1","1","53","15","416","1","1","false","8","1","1","6","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.AnnotFlag_java","0","0","0","1","2","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.ASCIIHexFilter_java","0","0","0","11","267","1","1","false","4","1","1","8","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionEmbeddedGoTo_java","0","0","0","0","0","1","0","false","0","0","2","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.lucene.LucenePDFDocument_java","0","0","0","14","715","0","1","false","4","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline_java","0","0","0","7","241","1","1","false","2","0","1","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.SecurityHandler_java","2","2","27","63","1822","0","8","true","16","1","3","17","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSNull_java","0","0","0","7","27","0","5","false","3","2","1","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup_java","0","0","0","5","129","1","1","false","1","2","1","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDField_java","1","1","32","43","2380","1","15","true","2","2","3","15","true"
"xmpbox.src.main.java.org.apache.xmpbox.type.AbstractSimpleProperty_java","0","0","0","6","171","1","7","false","2","2","2","15","true"
"fontbox.src.main.java.org.apache.fontbox.ttf.KerningTable_java","0","0","0","4","155","1","1","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDLab_java","0","0","0","14","722","1","2","false","5","0","1","8","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.xobject.AbstractXObjValidator_java","0","0","0","4","382","1","1","false","4","0","1","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDFunctionType0_java","0","0","0","12","899","1","1","false","5","0","1","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.ClosePath_java","0","0","0","2","13","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.QuickSort_java","0","0","0","4","203","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDColor_java","0","0","0","11","260","1","2","false","3","1","0","7","true"
"tools.src.main.java.org.apache.pdfbox.tools.ExtractText_java","1","1","10","24","169","0","1","false","5","0","1","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.SetRenderingIntent_java","1","1","9","5","25","0","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_java","0","0","0","6","320","0","0","false","2","0","1","1","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.CFAPatternType_java","0","0","0","2","49","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.multipdf.LayerUtility_java","3","4","60","14","128","0","7","false","4","0","3","9","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.parser.PreflightParser_java","0","0","0","60","3135","0","10","true","4","1","4","17","false"
"xmpbox.src.test.java.org.apache.xmpbox.TestXMPWithDefinedSchemas_java","0","0","0","4","67","0","2","false","3","0","0","15","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.HighResolutionImageIcon_java","1","1","53","1","53","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.RemoveFirstPage_java","0","0","0","7","111","0","0","false","3","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.utils.ByteArrayDataSource_java","0","0","0","3","161","0","0","false","5","0","0","12","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.action.ActionManagerFactory_java","0","0","0","8","797","1","5","true","3","1","3","13","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject_java","0","0","0","5","674","1","1","false","1","1","2","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.graphic.ColorSpaces_java","0","0","0","3","142","0","0","false","4","0","0","12","false"
"fontbox.src.main.java.org.apache.fontbox.afm.KernPair_java","0","0","0","2","99","0","0","false","1","0","0","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator_java","0","0","0","3","145","1","2","false","4","1","0","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination_java","0","0","0","11","112","1","2","false","6","1","3","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.filetypedetector.ByteTrie_java","0","0","0","2","140","0","0","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDChoice_java","1","1","1","38","1403","1","7","true","5","0","3","7","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.FileOpenSaveDialog_java","0","0","0","3","43","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget_java","0","0","0","15","240","1","3","false","5","2","1","5","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.PDFAExtensionSchema_java","0","0","0","2","47","1","5","false","2","2","1","15","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ErrorDialog_java","0","0","0","2","4","0","0","false","0","1","0","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.ExportXFDF_java","0","0","0","8","32","0","0","false","3","0","0","0","false"
